ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS
5009210,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7
5009213,0,0,0,0,270000,4,1,1,1,12333,860,1,1,1,0,2,7
5009215,0,0,0,0,270000,4,1,1,1,12333,860,1,1,1,0,2,6
5009216,0,0,0,0,270000,4,1,1,1,12333,860,1,1,1,0,2,7
5009217,0,0,0,0,270000,4,1,1,1,12333,860,1,1,1,0,2,7
5009220,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,6
5009222,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009223,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,6
5009224,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009225,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009226,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,6
5009227,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,0
5009232,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,6
5009233,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009234,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009236,0,1,0,0,225000,4,4,1,1,14667,798,1,1,0,0,2,7
5009238,1,1,0,0,157500,4,2,1,5,10611,982,1,0,1,0,2,7
5009239,1,1,0,0,157500,4,2,1,5,10611,982,1,0,1,0,2,7
5009240,1,1,0,0,157500,4,2,1,5,10611,982,1,0,1,0,2,6
5009241,1,1,0,0,157500,4,2,1,5,10611,982,1,0,1,0,2,7
5009242,0,0,0,0,74250,4,1,2,2,19082,5243,1,0,1,0,1,7
5009243,0,0,0,0,74250,4,1,2,2,19082,5243,1,0,1,0,1,7
5009244,0,0,0,0,74250,4,1,2,2,19082,5243,1,0,1,0,1,7
5009246,0,0,0,0,135000,0,4,1,1,14201,2139,1,0,1,0,2,7
5009247,0,0,0,0,135000,0,4,1,1,14201,2139,1,0,1,0,2,6
5009248,0,0,0,0,135000,0,4,1,1,14201,2139,1,0,1,0,2,7
5009249,1,1,0,1,135000,4,4,1,1,9957,921,1,1,0,0,3,6
5009250,1,1,0,1,135000,4,4,1,1,9957,921,1,1,0,0,3,6
5009251,1,1,0,1,135000,4,4,1,1,9957,921,1,1,0,0,3,6
5009252,1,1,0,1,135000,4,4,1,1,9957,921,1,1,0,0,3,6
5009253,1,1,0,1,135000,4,4,1,1,9957,921,1,1,0,0,3,6
5009255,0,0,0,0,144000,4,4,3,1,15970,8987,1,0,0,0,1,0
5009257,0,0,0,0,144000,4,4,3,1,15970,8987,1,0,0,0,1,7
5009258,0,0,0,0,144000,4,4,3,1,15970,8987,1,0,0,0,1,7
5009260,0,0,0,0,202500,2,1,1,5,14562,1287,1,0,1,0,2,6
5009261,0,0,0,0,202500,2,1,1,5,14562,1287,1,0,1,0,2,6
5009262,0,0,0,0,202500,2,1,1,5,14562,1287,1,0,1,0,2,6
5009263,0,0,0,0,202500,2,1,1,5,14562,1287,1,0,1,0,2,6
5009264,0,0,0,0,40500,1,4,3,1,21091,365243,1,0,0,0,1,6
5009265,1,1,0,0,337500,2,1,1,5,10266,1652,1,1,1,0,2,6
5009266,1,1,0,0,337500,2,1,1,5,10266,1652,1,1,1,0,2,6
5009267,1,1,0,0,337500,2,1,1,5,10266,1652,1,1,1,0,2,6
5009268,1,1,0,0,337500,2,1,1,5,10266,1652,1,1,1,0,2,6
5009269,1,1,0,0,337500,2,1,1,5,10266,1652,1,1,1,0,2,6
5009270,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009271,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009272,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009274,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009275,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009276,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009277,1,0,0,0,180000,0,4,1,2,14781,2443,1,0,1,0,2,7
5009278,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009279,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009280,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009281,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009284,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009285,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009286,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009287,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009289,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009290,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009291,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009292,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009293,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,6
5009294,0,0,0,0,130500,4,4,0,1,15140,4816,1,0,1,0,2,7
5009295,0,0,0,0,144000,1,4,1,1,21041,365243,1,0,1,0,2,7
5009296,0,0,0,0,144000,1,4,1,1,21041,365243,1,0,1,0,2,0
5009297,0,0,0,0,193500,4,4,3,2,16099,1866,1,0,1,0,1,7
5009299,0,0,0,0,193500,4,4,3,2,16099,1866,1,0,1,0,1,7
5009300,0,0,0,0,193500,4,4,3,2,16099,1866,1,0,1,0,1,7
5009301,0,0,0,0,193500,4,4,3,2,16099,1866,1,0,1,0,1,6
5009302,0,0,0,0,112500,1,4,4,1,22061,365243,1,0,0,0,1,6
5009303,0,0,0,0,112500,1,4,4,1,22061,365243,1,0,0,0,1,7
5009304,0,0,0,0,112500,1,4,4,1,22061,365243,1,0,0,0,1,7
5009305,0,0,0,0,112500,1,4,4,1,22061,365243,1,0,0,0,1,7
5009306,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009307,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009308,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009309,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009310,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009311,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009312,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009313,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009314,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009315,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,0
5009316,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009317,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,0
5009318,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,7
5009319,0,1,0,0,135000,1,4,1,1,20140,365243,1,0,1,1,2,6
5009325,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009327,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009328,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009329,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009330,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009331,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009332,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009333,1,1,0,0,267750,4,1,1,1,20991,4727,1,0,1,0,2,7
5009335,0,0,0,0,139500,4,1,2,1,16203,7100,1,0,0,0,1,7
5009336,0,0,0,0,139500,4,1,2,1,16203,7100,1,0,0,0,1,7
5009337,0,0,0,0,139500,4,1,2,1,16203,7100,1,0,0,0,1,7
5009338,1,0,0,0,67500,4,4,1,1,18674,5304,1,1,1,0,2,0
5009339,1,0,0,0,67500,4,4,1,1,18674,5304,1,1,1,0,2,7
5009340,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,6
5009341,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,6
5009342,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,7
5009343,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,6
5009344,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,0
5009345,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,6
5009346,1,1,0,0,252000,4,4,1,1,10750,2443,1,0,0,0,2,7
5009349,1,0,0,0,180000,0,3,1,1,21155,130,1,0,1,0,2,7
5009354,1,0,0,0,180000,0,3,1,1,21155,130,1,0,1,0,2,7
5009355,0,0,0,0,135000,0,4,1,1,19692,5273,1,1,1,0,2,7
5009358,0,0,0,0,135000,0,4,1,1,19692,5273,1,1,1,0,2,7
5009359,0,1,0,0,900000,4,1,3,1,19063,7404,1,0,0,0,1,6
5009360,0,1,0,0,900000,4,1,3,1,19063,7404,1,0,0,0,1,7
5009361,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,6
5009362,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,0
5009363,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,7
5009364,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,0
5009365,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,7
5009366,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,6
5009367,1,1,0,0,180000,0,1,0,1,14867,586,1,1,0,0,2,6
5009368,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009369,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009370,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009371,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009372,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009373,1,1,0,0,115290,1,4,1,1,23187,365243,1,0,1,1,2,7
5009378,0,0,0,2,225000,4,1,1,1,11281,1744,1,1,0,1,4,6
5009379,1,1,0,1,135000,4,4,1,1,9430,1195,1,1,0,0,3,7
5009380,1,1,0,1,135000,4,4,1,1,9430,1195,1,1,0,0,3,7
5009381,1,1,0,1,135000,4,4,1,1,9430,1195,1,1,0,0,3,6
5009382,1,1,0,1,135000,4,4,1,1,9430,1195,1,1,0,0,3,7
5009383,0,0,0,0,450000,2,1,1,1,14718,5578,1,0,1,0,2,7
5009384,0,0,0,0,450000,2,1,1,1,14718,5578,1,0,1,0,2,7
5009386,0,0,0,0,450000,2,1,1,1,14718,5578,1,0,1,0,2,7
5009387,0,0,0,0,450000,2,1,1,1,14718,5578,1,0,1,0,2,7
5009389,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,6
5009391,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,7
5009392,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,7
5009393,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,7
5009394,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,1
5009395,1,0,0,0,279000,2,1,3,1,11042,3174,1,0,0,0,1,7
5009396,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009397,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009398,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009399,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009400,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009401,0,0,0,1,76500,4,1,0,1,12506,495,1,1,0,0,3,6
5009402,1,0,0,0,202500,0,4,1,1,20604,252,1,1,1,0,2,7
5009403,1,0,0,0,202500,0,4,1,1,20604,252,1,1,1,0,2,7
5009404,0,0,0,2,67500,0,1,1,1,10331,433,1,0,1,0,4,0
5009405,1,0,0,0,234000,4,2,1,1,13923,2290,1,1,1,0,2,7
5009406,1,0,0,0,234000,4,2,1,1,13923,2290,1,1,1,0,2,7
5009408,1,0,0,0,234000,4,2,1,1,13923,2290,1,1,1,0,2,7
5009410,1,0,0,0,234000,4,2,1,1,13923,2290,1,1,1,0,2,7
5112901,1,0,0,0,234000,4,2,1,1,13923,2290,1,1,1,0,2,7
5009415,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,1
5009416,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,7
5009417,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,1
5009418,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,7
5009419,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,6
5009420,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,7
5009421,0,0,0,0,90000,4,4,3,1,19304,464,1,1,1,0,1,7
5009423,0,0,0,0,81000,4,4,0,1,19569,1013,1,0,0,0,2,7
5009424,1,0,0,0,108000,4,4,3,0,8182,1317,1,1,0,0,1,6
5009425,1,0,0,0,108000,4,4,3,0,8182,1317,1,1,0,0,1,6
5009426,1,0,0,0,99000,1,4,1,1,19944,365243,1,0,0,0,2,0
5009427,1,0,0,0,99000,1,4,1,1,19944,365243,1,0,0,0,2,0
5009428,1,0,0,0,198000,4,4,3,5,8657,1164,1,1,0,0,1,0
5009429,1,0,0,0,198000,4,4,3,5,8657,1164,1,1,0,0,1,0
5009431,1,1,0,0,360000,2,1,1,2,14835,1195,1,1,1,0,2,6
5009435,0,0,0,0,135000,1,4,1,1,19940,365243,1,0,1,0,2,6
5090746,0,0,0,0,135000,1,4,1,1,19940,365243,1,0,1,0,2,7
5009436,0,0,0,0,76500,1,4,1,1,23480,365243,1,0,0,0,2,6
5009437,0,0,0,0,76500,1,4,1,1,23480,365243,1,0,0,0,2,0
5009438,0,0,0,0,76500,1,4,1,1,23480,365243,1,0,0,0,2,6
5009439,0,0,0,0,76500,1,4,1,1,23480,365243,1,0,0,0,2,6
5009440,0,0,0,0,76500,1,4,1,1,23480,365243,1,0,0,0,2,6
5009441,0,0,0,0,90000,2,4,1,1,9489,1682,1,0,1,0,2,7
5009442,0,0,0,0,90000,2,4,1,1,9489,1682,1,0,1,0,2,7
5009443,0,0,0,0,90000,2,4,1,1,9489,1682,1,0,1,0,2,7
5009444,0,0,0,0,90000,2,4,1,1,9489,1682,1,0,1,0,2,6
5009445,0,1,0,0,270000,0,2,0,1,13855,739,1,1,0,0,2,7
5009447,1,1,0,0,81000,4,4,1,5,14435,3386,1,1,0,0,2,7
5009448,1,1,0,0,81000,4,4,1,5,14435,3386,1,1,0,0,2,7
5009450,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,6
5009451,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,6
5009452,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,6
5009453,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,7
5009454,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,6
5009455,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,7
5009456,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,7
5009457,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,6
5009458,0,0,0,0,202500,2,1,1,1,17274,1348,1,0,1,0,2,7
5009459,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,7
5009460,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,0
5009465,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,6
5009466,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,6
5009468,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,7
5009469,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,7
5009470,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,6
5009471,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,7
5009472,0,0,0,0,157500,4,4,1,1,19702,9870,1,1,1,0,2,7
5009473,0,0,0,0,180000,0,1,1,1,13241,4451,1,0,1,0,2,7
5009481,0,0,0,0,180000,0,1,1,1,13241,4451,1,0,1,0,2,7
5009482,0,0,0,0,180000,0,1,1,1,13241,4451,1,0,1,0,2,7
5009484,0,0,0,0,135000,4,4,1,2,12130,798,1,0,0,0,2,6
5009485,0,0,0,0,135000,4,4,1,2,12130,798,1,0,0,0,2,7
5009487,0,0,0,2,135000,4,4,1,1,9736,2870,1,0,0,0,4,7
5009488,0,0,0,2,135000,4,4,1,1,9736,2870,1,0,0,0,4,7
5009489,0,0,0,2,135000,4,4,1,1,9736,2870,1,0,0,0,4,7
5009490,1,1,0,0,135000,0,4,1,1,16196,6218,1,1,1,0,2,7
5009492,1,1,0,0,135000,0,4,1,1,16196,6218,1,1,1,0,2,6
5009493,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,6
5009494,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009495,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,6
5009497,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009498,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009499,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009500,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,6
5009501,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,0
5009502,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009503,1,1,0,0,270000,0,4,1,1,11706,1164,1,1,0,1,2,7
5009507,0,0,0,0,202500,4,1,1,1,16100,4939,1,0,1,0,2,7
5009508,0,0,0,0,202500,4,1,1,1,16100,4939,1,0,1,0,2,6
5009509,0,0,0,0,202500,4,1,1,1,16100,4939,1,0,1,0,2,7
5009510,0,0,0,0,202500,4,1,1,1,16100,4939,1,0,1,0,2,7
5009512,0,0,0,0,157500,4,2,1,1,16888,2687,1,0,0,0,2,6
5009513,0,0,0,0,157500,4,2,1,1,16888,2687,1,0,0,0,2,7
5009515,0,0,0,0,157500,4,2,1,1,16888,2687,1,0,0,0,2,7
5009516,0,0,0,0,157500,4,2,1,1,16888,2687,1,0,0,0,2,7
5009517,0,0,0,0,157500,4,2,1,1,16888,2687,1,0,0,0,2,6
5009518,1,1,0,2,180000,4,2,1,1,12463,2170,1,1,0,0,4,0
5009519,1,1,0,2,180000,4,2,1,1,12463,2170,1,1,0,0,4,6
5009521,1,1,0,2,180000,4,2,1,1,12463,2170,1,1,0,0,4,7
5009523,1,1,0,1,112500,4,4,2,0,11998,1135,1,1,0,0,2,0
5009525,1,1,0,1,112500,4,4,2,0,11998,1135,1,1,0,0,2,6
5009526,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009527,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009529,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009530,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009531,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009533,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009534,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,7
5009535,0,1,0,0,157500,0,4,1,1,13590,982,1,0,1,0,2,6
5009536,1,1,0,0,216000,4,4,1,1,15455,890,1,1,0,0,2,6
5009537,0,1,0,0,202500,0,4,1,1,15527,1744,1,1,1,0,2,7
5009540,0,1,0,0,202500,0,4,1,1,15527,1744,1,1,1,0,2,7
5009541,0,1,0,0,202500,0,4,1,1,15527,1744,1,1,1,0,2,7
5009543,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009545,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009546,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009548,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009551,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,0
5009553,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009554,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,6
5009555,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009556,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009557,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,0
5009558,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009559,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009560,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009561,0,0,0,0,198000,0,4,0,1,18813,9748,1,0,0,0,2,7
5009562,0,0,0,0,157500,1,4,4,1,20302,365243,1,0,1,0,1,6
5009563,0,0,0,0,157500,1,4,4,1,20302,365243,1,0,1,0,1,0
5009564,0,0,0,0,157500,1,4,4,1,20302,365243,1,0,1,0,1,6
5009565,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009566,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009567,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009568,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009569,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009570,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009571,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,6
5009572,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009573,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009574,1,1,0,0,180000,4,4,1,1,15153,3143,1,1,1,0,2,7
5009575,0,1,0,0,315000,4,4,1,1,17074,798,1,0,0,0,2,7
5009576,0,1,0,0,315000,4,4,1,1,17074,798,1,0,0,0,2,7
5009577,0,0,0,0,112500,1,4,1,1,21316,365243,1,0,0,0,2,7
5009578,0,0,0,0,112500,1,4,1,1,21316,365243,1,0,0,0,2,7
5009579,0,0,0,0,112500,1,4,1,1,21316,365243,1,0,0,0,2,7
5009580,0,0,0,0,112500,1,4,1,1,21316,365243,1,0,0,0,2,7
5009581,0,0,0,0,112500,1,4,1,1,21316,365243,1,0,0,0,2,7
5009582,0,0,0,0,90000,4,4,2,1,11682,678,1,0,0,0,1,7
5009583,0,0,0,0,90000,4,4,2,1,11682,678,1,0,0,0,1,6
5009584,0,0,0,0,90000,4,4,2,1,11682,678,1,0,0,0,1,7
5009585,0,0,0,0,45000,4,4,2,1,14374,798,1,0,1,0,1,6
5009586,0,0,0,0,45000,4,4,2,1,14374,798,1,0,1,0,1,0
5009590,0,1,0,0,225000,4,4,1,1,8488,1835,1,0,1,0,2,0
5009591,0,1,0,0,225000,4,4,1,1,8488,1835,1,0,1,0,2,7
5009592,0,0,0,0,112500,1,4,3,4,23532,365243,1,0,1,0,1,6
5090748,0,0,0,0,112500,1,4,3,4,23532,365243,1,0,1,0,1,7
5009593,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,7
5009594,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,0
5009595,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,6
5009597,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,6
5009599,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,6
5009600,0,1,0,0,144000,4,4,1,1,17383,890,1,1,1,0,2,6
5009602,0,1,0,0,315000,0,1,1,1,13455,2748,1,1,1,0,2,7
5009603,0,0,0,1,112500,4,4,1,1,12872,3720,1,1,0,0,3,0
5009605,0,0,0,1,112500,4,4,1,1,12872,3720,1,1,0,0,3,0
5009606,0,0,0,1,112500,4,4,1,1,12872,3720,1,1,0,0,3,7
5009607,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,6
5009608,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,7
5009609,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,6
5009610,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,0
5009611,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,6
5009612,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,7
5009613,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,7
5009614,0,0,0,2,144000,4,4,1,1,12277,982,1,1,1,0,4,0
5009617,1,1,0,0,225000,1,4,1,1,17367,365243,1,0,0,0,2,6
5009618,1,1,0,0,225000,1,4,1,1,17367,365243,1,0,0,0,2,6
5009620,1,1,0,0,135000,4,4,1,1,19056,99,1,1,0,0,2,6
5009622,1,1,0,0,135000,4,4,1,1,19056,99,1,1,0,0,2,6
5009623,1,1,0,0,135000,4,4,1,1,19056,99,1,1,0,0,2,6
5009624,1,1,0,0,135000,4,4,1,1,19056,99,1,1,0,0,2,0
5009625,0,0,0,0,238500,4,4,1,1,19305,3296,1,1,0,0,2,6
5009627,0,0,0,0,238500,4,4,1,1,19305,3296,1,1,0,0,2,7
5009628,0,0,0,0,238500,4,4,1,1,19305,3296,1,1,0,0,2,6
5009629,0,0,0,0,238500,4,4,1,1,19305,3296,1,1,0,0,2,6
5009631,0,0,0,0,112500,4,4,1,1,9890,2047,1,0,1,0,2,7
5009632,0,0,0,0,112500,4,4,1,1,9890,2047,1,0,1,0,2,7
5009633,1,1,0,1,144000,4,2,1,1,10049,283,1,1,0,0,3,7
5009634,1,1,0,1,144000,4,2,1,1,10049,283,1,1,0,0,3,7
5009636,0,0,0,0,90000,1,4,1,1,21426,365243,1,0,1,0,2,7
5009637,0,0,0,0,90000,1,4,1,1,21426,365243,1,0,1,0,2,6
5009638,0,0,0,0,90000,1,4,1,1,21426,365243,1,0,1,0,2,7
5009639,0,0,0,0,90000,1,4,1,1,21426,365243,1,0,1,0,2,6
5009642,1,0,0,0,202500,0,4,3,5,8489,921,1,1,0,0,1,7
5009643,1,0,0,0,202500,0,4,3,5,8489,921,1,1,0,0,1,0
5009646,1,0,0,0,117000,4,4,3,1,14689,3661,1,1,0,0,1,7
5009647,1,0,0,0,117000,4,4,3,1,14689,3661,1,1,0,0,1,6
5009648,1,0,0,0,117000,4,4,3,1,14689,3661,1,1,0,0,1,7
5090751,1,0,0,0,117000,4,4,3,1,14689,3661,1,1,0,0,1,7
5009651,0,0,0,0,135000,2,4,1,1,18650,10936,1,0,1,0,2,7
5009653,0,0,0,0,135000,2,4,1,1,18650,10936,1,0,1,0,2,7
5009654,0,0,0,0,135000,2,4,1,1,18650,10936,1,0,1,0,2,7
